Date Time,Open,High,Low,Close,Volume,Adj Close
2018-02-10 11:00:00,8896.68,8986.53,8858.05,8894.72,5349685.188235281,8894.72
2018-02-10 10:00:00,8797.46,8899.0,8759.39,8898.0,3379226.7415178525,8898.0
2018-02-10 09:00:00,8856.9,8912.94,8731.0,8804.62,8013354.50458363,8804.62
2018-02-10 08:00:00,8685.34,8868.99,8591.39,8859.29,5127152.47074636,8859.29
2018-02-10 07:00:00,8572.26,8697.43,8564.23,8685.33,1707077.2750783372,8685.33
2018-02-10 06:00:00,8535.06,8609.72,8450.29,8580.43,1499875.3490479763,8580.43
2018-02-10 05:00:00,8553.58,8641.26,8464.38,8542.35,1975362.7160477084,8542.35
2018-02-10 04:00:00,8625.0,8709.95,8536.89,8550.23,2208835.3669706048,8550.23
2018-02-10 03:00:00,8609.9,8698.1,8609.9,8625.29,1445020.773873151,8625.29
2018-02-10 02:00:00,8611.0,8691.14,8559.86,8609.9,5050993.086242471,8609.9
2018-02-10 01:00:00,8375.1,8685.86,8375.1,8611.0,7376353.140305736,8611.0
2018-02-10 00:00:00,8346.66,8420.0,8330.56,8375.1,3696327.466242277,8375.1
2018-02-09 23:00:00,8403.88,8467.49,8305.25,8345.0,5785434.34896662,8345.0
2018-02-09 22:00:00,8270.99,8495.05,8248.9,8403.88,8101860.972867514,8403.88
2018-02-09 21:00:00,8229.89,8294.44,8200.0,8270.99,3292416.122745291,8270.99
2018-02-09 20:00:00,8279.24,8294.66,8190.0,8230.39,3433919.8014683616,8230.39
2018-02-09 19:00:00,8238.06,8332.95,8190.8,8278.96,8334917.699402523,8278.96
2018-02-09 18:00:00,8229.25,8325.31,8170.0,8234.22,7601801.241312002,8234.22
2018-02-09 17:00:00,8065.82,8320.0,8065.74,8228.81,5901661.137575332,8228.81
2018-02-09 16:00:00,8026.38,8088.79,7873.0,8068.06,3672994.6108484506,8068.06
2018-02-09 15:00:00,7955.84,8079.0,7950.67,8024.17,3342027.381265031,8024.17
2018-02-09 14:00:00,7877.55,7998.0,7830.89,7952.87,3161680.60408185,7952.87
2018-02-09 13:00:00,7869.8,7940.0,7738.61,7870.88,4660866.105173393,7870.88
2018-02-09 12:00:00,8083.69,8087.53,7801.05,7869.4,5759500.216745447,7869.4
2018-02-09 11:00:00,8144.0,8147.39,7908.0,8083.85,5622784.043822089,8083.85
2018-02-09 10:00:00,8045.02,8216.28,7950.0,8146.96,3359770.113447179,8146.96
2018-02-09 09:00:00,7950.14,8046.73,7853.26,8046.73,4071838.03232705,8046.73
2018-02-09 08:00:00,8258.89,8264.0,7888.0,7950.11,4293244.965376037,7950.11
2018-02-09 07:00:00,8252.0,8329.0,8176.27,8256.18,1754801.5082530717,8256.18
2018-02-09 06:00:00,8218.23,8387.5,8145.1,8250.33,1677434.473746808,8250.33
2018-02-09 05:00:00,8300.0,8403.78,8175.37,8220.14,2729874.3723772145,8220.14
2018-02-09 04:00:00,8407.39,8447.53,8265.98,8299.99,1230473.1347339633,8299.99
2018-02-09 03:00:00,8233.76,8460.0,8200.0,8411.17,3074759.2676626733,8411.17
2018-02-09 02:00:00,8204.05,8268.0,8087.02,8232.83,2010016.395357781,8232.83
2018-02-09 01:00:00,8298.61,8322.32,8154.14,8209.4,1616936.593022165,8209.4
2018-02-09 00:00:00,8257.83,8348.99,8140.0,8298.6,5678115.274144932,8298.6
2018-02-08 23:00:00,8385.5,8479.56,8225.0,8241.33,5972563.4041315755,8241.33
2018-02-08 22:00:00,8447.66,8465.0,8349.99,8385.55,5304029.703259386,8385.55
2018-02-08 21:00:00,8574.1,8583.8,8410.0,8448.41,5217073.676866486,8448.41
2018-02-08 20:00:00,8462.66,8650.0,8319.93,8574.1,6581001.919095347,8574.1
2018-02-08 19:00:00,8569.84,8569.85,8424.15,8458.18,4862960.108204826,8458.18
2018-02-08 18:00:00,8338.27,8600.0,8319.93,8562.0,11846687.296467308,8562.0
2018-02-08 17:00:00,8216.95,8345.67,8133.05,8328.85,6612482.095044242,8328.85
2018-02-08 16:00:00,8268.5,8333.0,8200.0,8215.0,6888888.724399382,8215.0
2018-02-08 15:00:00,7992.09,8287.1,7960.0,8270.0,5318004.976731356,8270.0
2018-02-08 14:00:00,8000.2,8042.82,7869.32,8007.99,5744155.743873127,8007.99
2018-02-08 13:00:00,8151.84,8220.05,8000.0,8000.15,4709402.281761304,8000.15
2018-02-08 12:00:00,7987.67,8219.01,7949.51,8148.88,5160881.290442752,8148.88
2018-02-08 11:00:00,8061.94,8131.15,7911.0,7987.67,6330009.285098724,7987.67
2018-02-08 10:00:00,7918.95,8170.0,7894.11,8064.94,7682160.970574601,8064.94
2018-02-08 09:00:00,7758.95,7950.0,7618.05,7906.39,5640604.668199205,7906.39
2018-02-08 08:00:00,7615.82,7835.0,7595.01,7756.94,6378049.360851134,7756.94
2018-02-08 07:00:00,7838.82,7851.26,7568.0,7600.61,9270039.118680699,7600.61
2018-02-08 06:00:00,8090.0,8098.57,7800.0,7842.11,5352843.748676161,7842.11
2018-02-08 05:00:00,8154.76,8264.92,8030.95,8094.03,2458535.61862212,8094.03
2018-02-08 04:00:00,8144.05,8229.87,7984.0,8154.76,3050896.251101074,8154.76
2018-02-08 03:00:00,8213.77,8240.0,8050.0,8135.07,3122258.4897180996,8135.07
2018-02-08 02:00:00,8310.27,8399.0,8206.13,8214.16,4054328.895346902,8214.16
2018-02-08 01:00:00,7969.39,8355.0,7948.24,8314.42,5954657.545103416,8314.42
2018-02-08 00:00:00,8164.03,8200.0,7907.81,7969.44,8478923.944294741,7969.44
2018-02-07 23:00:00,8201.97,8309.99,8048.08,8165.59,9311297.756201413,8165.59
2018-02-07 22:00:00,8235.15,8338.6,8094.75,8201.97,10523933.296157226,8201.97
2018-02-07 21:00:00,8251.53,8525.0,8231.34,8235.15,17122359.475773815,8235.15
2018-02-07 20:00:00,8133.11,8325.0,8026.64,8251.53,9878385.777012534,8251.53
2018-02-07 19:00:00,8171.08,8268.99,7976.22,8133.16,14427388.608117389,8133.16
2018-02-07 18:00:00,7937.42,8189.96,7870.05,8171.86,14523347.891588466,8171.86
2018-02-07 17:00:00,7655.55,7968.0,7650.0,7937.42,12286554.972690996,7937.42
2018-02-07 16:00:00,7644.08,7750.0,7568.37,7646.51,7519556.98756075,7646.51
2018-02-07 15:00:00,7478.95,7700.0,7341.06,7650.7,8425255.695341164,7650.7
2018-02-07 14:00:00,7405.35,7480.0,7245.01,7478.95,4372104.196288494,7478.95
2018-02-07 13:00:00,7446.74,7555.0,7281.09,7420.0,6148635.386896284,7420.0
2018-02-07 12:00:00,7233.12,7517.94,7181.0,7447.74,6996604.617415035,7447.74
2018-02-07 11:00:00,7317.68,7411.9,7180.0,7233.12,6770661.133280391,7233.12
2018-02-07 10:00:00,7563.49,7706.7,7268.41,7320.0,8519415.271619529,7320.0
2018-02-07 09:00:00,7550.94,7700.0,7525.68,7563.49,6171978.334844632,7563.49
2018-02-07 08:00:00,7673.0,7787.99,7448.5,7546.9,8970637.752689129,7546.9
2018-02-07 07:00:00,7622.1,7922.0,7521.11,7673.0,9368814.993367665,7673.0
2018-02-07 06:00:00,7753.76,7788.66,7451.0,7622.0,5773639.371231932,7622.0
2018-02-07 05:00:00,7488.59,7850.0,7486.63,7750.65,7041456.79677975,7750.65
2018-02-07 04:00:00,7534.94,7751.0,7429.89,7488.54,10963896.006837038,7488.54
2018-02-07 03:00:00,7151.61,7584.57,7151.61,7533.77,9494876.545521125,7533.77
2018-02-07 02:00:00,7011.0,7187.13,6973.83,7172.02,5789336.968938788,7172.02
2018-02-07 01:00:00,7121.06,7121.06,6805.0,7010.95,7872683.521616149,7010.95
2018-02-07 00:00:00,7276.21,7396.0,6933.68,7121.06,10850770.973875307,7121.06
2018-02-06 23:00:00,7178.28,7400.0,7051.02,7274.99,20447165.17591858,7274.99
2018-02-06 22:00:00,7136.04,7300.0,6840.0,7180.98,14967442.534343952,7180.98
2018-02-06 21:00:00,6720.81,7198.0,6711.0,7136.04,16345466.467141505,7136.04
2018-02-06 20:00:00,6569.57,6810.0,6451.0,6722.24,13334507.746820701,6722.24
2018-02-06 19:00:00,6517.69,6598.99,6290.0,6569.52,9522644.470133727,6569.52
2018-02-06 18:00:00,6665.95,6844.73,6429.54,6507.98,11042295.743440757,6507.98
2018-02-06 17:00:00,6181.75,6949.0,6165.22,6666.0,17813221.152494792,6666.0
2018-02-06 16:00:00,6098.95,6345.39,6086.15,6181.76,9979224.803334717,6181.76
2018-02-06 15:00:00,6313.18,6397.96,6051.19,6098.95,9812617.263094075,6098.95
2018-02-06 14:00:00,6556.52,6556.52,6198.0,6317.76,13817532.440837456,6317.76
2018-02-06 13:00:00,6178.14,6720.0,6088.9,6556.32,23118175.43423857,6556.32
2018-02-06 12:00:00,6370.83,6370.83,6160.0,6178.14,15065104.935755162,6178.14
2018-02-06 11:00:00,6383.4,6420.1,6185.25,6370.83,15365000.300950952,6370.83
2018-02-06 10:00:00,6470.0,6655.85,6318.0,6368.0,13374389.154874824,6368.0
2018-02-06 09:00:00,6984.41,6996.12,6350.0,6470.39,15571389.78589021,6470.39
2018-02-06 08:00:00,6920.13,7128.2,6878.0,6959.99,8375285.335629247,6959.99
2018-02-06 07:00:00,6840.79,6998.08,6731.0,6920.13,10407354.4004319,6920.13
2018-02-06 06:00:00,7137.01,7349.75,6828.58,6859.88,7628808.524137788,6859.88
2018-02-06 05:00:00,7188.01,7381.42,7011.9,7136.95,9224118.385033412,7136.95
2018-02-06 04:00:00,6724.0,7500.56,6645.05,7190.61,15120375.165121479,7190.61
2018-02-06 03:00:00,6968.96,7029.11,6611.1,6724.0,13458339.330906399,6724.0
2018-02-06 02:00:00,7100.0,7228.59,6958.59,6972.74,13792105.737703482,6972.74
2018-02-06 01:00:00,7300.06,7336.47,7100.0,7100.0,6119583.284591626,7100.0
2018-02-06 00:00:00,7425.37,7516.77,7248.56,7300.06,7155667.862139847,7300.06
2018-02-05 23:00:00,7361.0,7550.0,7213.13,7425.42,13980785.819926674,7425.42
2018-02-05 22:00:00,7677.53,7678.0,7349.0,7364.88,16012294.55829791,7364.88
2018-02-05 21:00:00,7717.88,7776.8,7613.21,7677.53,6270356.231323123,7677.53
2018-02-05 20:00:00,7595.34,7800.0,7580.0,7717.93,9719013.940417087,7717.93
2018-02-05 19:00:00,7730.0,7800.0,7539.51,7595.34,12505734.116085803,7595.34
2018-02-05 18:00:00,7897.0,7931.33,7721.3,7731.74,8031788.38357782,7731.74
2018-02-05 17:00:00,7830.6,8049.0,7796.12,7900.0,9428597.46404411,7900.0
2018-02-05 16:00:00,7983.9,8012.5,7821.9,7830.6,8201527.89693175,7830.6
2018-02-05 15:00:00,8060.0,8130.0,7933.0,8001.93,6668239.3160989685,8001.93
2018-02-05 14:00:00,8183.49,8299.0,8051.88,8059.36,5086375.042504236,8059.36
2018-02-05 13:00:00,8287.62,8360.0,8175.17,8175.17,4966787.22981441,8175.17
2018-02-05 12:00:00,8149.99,8320.0,8005.05,8280.05,7464997.553573675,8280.05
2018-02-05 11:00:00,8079.95,8249.19,8055.54,8149.85,7909925.123641013,8149.85
2018-02-05 10:00:00,8100.87,8187.55,7920.0,8079.95,9958858.816206492,8079.95
2018-02-05 09:00:00,8211.05,8231.32,7962.05,8109.35,8935359.668315437,8109.35
2018-02-05 08:00:00,8198.69,8332.71,8180.39,8211.0,4128678.4461467043,8211.0
2018-02-05 07:00:00,8420.0,8429.94,8156.05,8180.39,3842024.2801931445,8180.39
2018-02-05 06:00:00,8100.05,8434.81,8070.11,8419.22,5500815.7297463175,8419.22
2018-02-05 05:00:00,8184.95,8252.48,8030.0,8100.0,5851740.384757314,8100.0
2018-02-05 04:00:00,8256.0,8306.01,7962.0,8185.0,11485377.330527987,8185.0
2018-02-05 03:00:00,8360.82,8361.24,8218.08,8250.3,4638339.795659958,8250.3
2018-02-05 02:00:00,8484.69,8576.56,8301.0,8370.06,4917804.923426937,8370.06
2018-02-05 01:00:00,8498.9,8580.0,8416.01,8484.58,4086199.533048675,8484.58
2018-02-05 00:00:00,8422.99,8549.8,8290.0,8493.57,8413409.670364164,8493.57
2018-02-04 23:00:00,8659.95,8755.71,8357.7,8416.7,7467041.133358806,8416.7
2018-02-04 22:00:00,8700.5,8888.0,8650.0,8656.26,5709361.141025322,8656.26
2018-02-04 21:00:00,8719.98,8760.0,8588.8,8700.95,8054102.146275958,8700.95
2018-02-04 20:00:00,8650.0,8713.3,8421.0,8713.3,16835202.62056198,8713.3
2018-02-04 19:00:00,8850.0,8982.74,8642.9,8650.0,7438458.676055283,8650.0
2018-02-04 18:00:00,8845.0,8925.23,8750.0,8850.0,8181050.219063643,8850.0
2018-02-04 17:00:00,9123.84,9125.68,8756.0,8845.0,7810288.3661552975,8845.0
2018-02-04 16:00:00,9194.94,9213.64,9060.01,9123.84,3548410.199922912,9123.84
2018-02-04 15:00:00,9292.13,9343.0,9170.05,9194.94,3622917.4953027004,9194.94
2018-02-04 14:00:00,9250.0,9367.12,9239.5,9291.86,5237675.117098439,9291.86
2018-02-04 13:00:00,9090.01,9250.0,9090.0,9250.0,2768705.3327287068,9250.0
2018-02-04 12:00:00,9211.15,9234.6,9090.0,9090.01,3069919.5968209268,9090.01
2018-02-04 11:00:00,9088.7,9240.21,9085.1,9211.1,3236521.444297591,9211.1
2018-02-04 10:00:00,8933.44,9126.35,8929.89,9088.5,3364773.3248732113,9088.5
2018-02-04 09:00:00,9041.65,9099.9,8922.22,8930.06,4689046.200504778,8930.06
2018-02-04 08:00:00,9195.84,9199.95,9010.6,9025.85,3335978.356663454,9025.85
